ID,Title,Bias
167990,Bernie Sanders Won Democrats Abroad ... But Who Are They?,Left
168012,Arizona Primary: Native Americans Could Be Key For Democrats,Left
168340,Democratic Race Turns Negative As Sanders And Clinton Spar Over Experience,Right
168499,Democratic Debate: Is Politeness Over? Here Are 4 Things To Watch,Neutral
168500,Sanders Denounces Surrogate's 'Corporate Democratic Whores' Comment At Rally,Neutral
168898,"As Democrats Look To General Election, Clinton Raises More Money Than Sanders",Neutral
168948,Bernie Sanders Says He's Staying In And It's 'Good For The Democratic Party',Left
169047,Bernie Sanders Endorses The Man Trying To Unseat The Democratic Party Chair,Neutral
169276,Can Trump Turn Pennsylvania's Disaffected Democrats Into Believers By November?,Right
169350,"Do Democrats Want What Bernie Wants, Or Just What Bernie Has?",Left
169378,Making Democrats' Primaries More Open Could Be Harder Than You Think,Right
169471,"Democrats Burned By Charges Of A Rigged Nomination, But Some In GOP Watch With Envy",Right
169554,Is Primary Rivalry Making The Democratic Party Stronger Like It Did In 2008?,Left
169949,"WATCH: Following Moment Of Silence, Democrats Shout Down Speaker Ryan",Right
169961,"Russian Hackers Penetrate Democratic National Committee, Steal Trump Research ",Right
169976,Democrats Hold Senate Floor Until Early Thursday In A Push For Gun Control,Left
170006,Will The Millions Of People Who Gave Money To Bernie Sanders Give To Democrats?,Neutral
170043,Will Senate Democrats' Talk-A-Thon Get Movement On Gun Legislation?,Left
170159,"Demanding Action On Gun Control, House Democrats Stage Sit-In ",Left
170194,"Almost 26 Hours Later, House Democrats End Gun Control Sit-In",Right
170197,"When TV Cameras Shut Down, House Democrats Live-Stream Their Sit-In",Neutral
170963,Leaked Democratic Party Emails Show Members Tried To Undercut Sanders,Right
170989,Democrats And The Fine Art Of Getting Out Of Your Own Way,Left
170991,"WATCH: Wasserman Schultz Won't Open Democratic Convention, Booed By Floridians",Right
171008,"Bernie Sanders, Michelle Obama To Speak Monday Night At Democratic Convention",Neutral
171030,Clinton Makes History As Democratic Presidential Nominee,Left
171122,"FACT CHECK: Hillary Clinton's Speech To The Democratic Convention, Annotated",Neutral
171123,New Reports Of Hackers In Democratic Party Computer Systems,Right
171129,"PHOTOS: Dissent, Drama And Unity At The Democratic Convention",Neutral
171155,5 Takeaways From The Democratic National Convention,Neutral
171157,Pitching A 'Clintonville' Protest During The Democratic Convention,Neutral
171212,People Liked The Democratic Convention Better. Will That Boost Clinton?,Left
171460,WikiLeaks Offers Reward In Search For Democratic Party Staffer's Killer,Neutral
172399,CHARTS: White Voters Without College Degrees Are Fleeing The Democratic Party,Right
173416,Sting Video Purports To Show Democrats Describing How To Commit Voter Fraud,Right
173568,House Top 40: Flipping Control Still A Tough Task For Democrats,Right
173579,Two Weeks Out: Democrats Have The Edge In The Fight For The Senate,Left
173698,Supporters Hope Minimum-Wage Votes Will Push Democratic Turnout,Left
173839,"A Week From Election Day, Democrats Have Many Paths To A Senate Majority",Left
173955,Democrats Look To Make Gains In State Legislatures,Left
173958,"GOP Hopes Rise In Battle For The Senate, But Democrats Still Have The Edge",Left
174021,Democrats Squeak Out Win In New Hampshire Senate; Will Pick Up Total Of 2 Seats,Left
174032,Republicans Keep Control Of The Senate As Democrats Largely Falter,Right
174146,"Obama: Democratic Party Needs To Reflect, 'Show Up Everywhere'",Left
174148,Bernie Sanders Calls For 'Fundamental Reassessment' Of Democratic Party,Left
174170,"Was Clinton Loss The Worst-Case Scenario For Democrats? No, Probably Not",Left
174552,Pelosi Overcomes Challenge To Win Re-Election As House Democratic Leader,Left
174800,No Government Shutdown: Senate Passes Funding Bill After Democrats Back Down,Right
175053,"Despite Partisan Rancor, Democrats And Republicans Can Agree On Dogs",Neutral
175068,"To Rehabilitate Democratic Party, Obama Plans To 'Coach' Young Talent ",Left
175259,4 Things Democrats Need To Do (Plus 1 They Shouldn't) To Rebuild In 2017,Left
175376,4 Questions Democrats Now Have To Grapple With,Right
175668,Democrats demand probe of Trump health nominee,Left
175876,Top U.S. Senate Democrat says Trump's nominees need 'thorough' vetting,Neutral
176251,Senate Democrats ask Trump attorney general pick to recuse himself from Russia probes,Neutral
176301,U.S. Senate Democratic leader attacks Trump's health pick on ethics charge,Left
176319,Democrats take aim at Mnuchin as confirmation hearing looms,Neutral
176599,California Senate confirms Democrat Becerra as attorney general,Left
176750,Democratic senators want AT&T to detail Time Warner deal benefits,Neutral
176951,Trump set to name U.S. high court pick as Democrats plan fight,Right
176990,"Senate Democrats delay committee votes on Sessions, Mnuchin, Price",Right
177381,Top Senate Democrat says has 'serious concerns' about court nominee Gorsuch,Neutral
177440,Sessions confirmed as U.S. attorney general after battle with Democrats,Right
177538,"Skepticism over Trump's 'wall' cost simmers among Democrats, border Republican",Left
177753,Top U.S. Senate Democrat wants probe into details surrounding Flynn resignation,Left
178275,Democrats pick Perez to lead party against Trump,Right
178361,"Democrats must overhaul party, attack big business, Sanders says",Right
178499,Senate Democrats seek Trump tax returns,Neutral
178552,"FBI holding back information on Russia probes, Democrat says",Neutral
178772,"Medical providers oppose Trump-backed health plan, Democrats take aim",Left
179067,Chile Christian Democrats pick senator for crowded presidential race,Left
179338,"Leading Republicans, Democrats reject Trump's Obama wiretap assertion",Neutral
179521,Democrats raise doubts about Trump's high court nominee Gorsuch,Right
179689,Democrats grill U.S. high court nominee over Trump concerns,Left
179765,Top Senate Democrat promises fight to block Trump high court pick,Left
179791,Democratic opposition to U.S. high court nominee grows,Right
179897,White House looks past conservatives on tax reform - to Democrats,Left
179959,More Democrats oppose Trump's U.S. Supreme Court pick,Left
180021,"Exclusive: As Democratic attorneys general target Trump, Republican AGs target them",Neutral
180119,More Democratic senators oppose Trump's U.S. Supreme Court pick,Neutral
180230,Top Senate Democrat says unlikely Trump court pick can clear procedural hurdle,Neutral
180313,Democrats amass support to force showdown over Trump Supreme Court pick,Left
180350,House Democrats expect to see intelligence documents soon,Neutral
180431,Senator talks all night as Democrats fight Trump court nominee,Left
180460,"Senate goes 'nuclear,' ends Democrats' blockade of Trump court pick",Right
180654,"In Georgia, a Democrat's 'Make Trump Furious' campaign rattles Republicans",Left
180693,Democrats face uphill fight if Trump gets second U.S. high court pick,Right
181337,Trump pressures Democrats on Obamacare to get border wall deal,Right
181416,Democratic state attorneys general decry student loan rework by Republicans,Left
181791,"Democrats dig in, delay against Dodd-Frank overhaul",Neutral
182049,Democrats criticize Senate's all-male healthcare group,Left
182062,U.S. Democratic senators seek probe into Icahn's biofuel credit dealings,Neutral
182347,Democrats in U.S. Senate try to slow Republican deregulation,Left
182405,U.S. Democrats try to force vote on independent Russia probe,Left
182415,Democratic attorneys general seek to intervene in Obamacare case,Neutral
182717,"Illinois Senate Democrats pass budget plan, hurdles seen in House",Neutral
183777,"U.S. attorney general dodges Trump questions, angering Democrats",Neutral
183880,Trump nominates Democrat Rosenworcel to serve again as FCC commissioner,Neutral
184104,Democrats protest Senate Republican healthcare secrecy,Left
184228,Democrats look to future after dispiriting loss in Georgia election,Right
185114,Democrats urge Obama to end roundup of Central American migrants,Left
185393,Sanders lashes out at Clinton in contentious Democratic debate,Neutral
185524,Senate Democrats block Syria refugee bill,Right
185596,Democrats to demand restructuring mechanism for Puerto Rico: letter,Left
185680,"Praising her experience, Obama boosts Clinton's pitch to Democratic voters",Left
185719,Democratic presidential candidates get chance for seventh debate,Neutral
185934,Pennsylvania Democrats raise concerns over CP's Norfolk Southern bid,Neutral
186891,Trump a 'monster' spawned by Republicans: Senate Democratic leader,Left
187028,"Flint becomes U.S. Democratic flash point, but residents want action",Neutral
187137,Ohio's 'dirty little secret': blue-collar Democrats for Trump,Right
187460,Democrat Sanders outraised Clinton in February: report,Neutral
187638,"U.S. Democrat Bernie Sanders wins Alaska, Washington, Hawaii caucuses",Neutral
188078,"Obama says Trump, Cruz doing Democrats a 'favor'",Left
188107,U.S. Democrat Clinton downplays chance of contested convention,Left
188970,Republican Trump's new finance chair previously donated to Democrats,Left
189216,White House defends deportations after Democratic complaints,Left
189247,Democrats chide Sanders after Nevada mutiny,Neutral
189353,Trump seizes on U.S. jobs report to target Democratic economic policies,Right
189355,Obama to Democrats: 'I want us to run scared' in election,Right
189431,Obama is 'fired up' for Clinton as Democrats seek to unify party,Left
189671,"Latest gun control bid falters in Congress, Democrat sit-in ends",Neutral
189792,U.S. House Republican gun bill draws the ire of Democrats,Right
189946,U.S. Democrats' infighting over trade pact puts Clinton in middle,Right
190163,Exclusive: Clinton campaign also hacked in attacks on Democrats,Right
190165,Democratic fund-raising group for Congress candidates confirms hack,Right
190166,Clinton leads Trump by 6 points after Democratic confab: Reuters/Ipsos poll,Neutral
190321,Democrats fear hackers targeted tight Florida races for latest data leaks,Left
190904,FBI probes hacks targeting phones of Democratic Party officials: sources,Left
191169,A new worry for Clinton: Trump's struggles may depress Democratic voter turnout,Right
191372,North Carolina Democrats win extension of voter registration deadline,Left
191853,"In battleground Florida, tough stance on felons may sap votes for Democrats",Right
191960,Democrats ask judge to sanction Republicans over Trump,Left
192219,Democrats sue Trump for alleged voter intimidation in four states,Left
192423,Democrats face growing concerns as White House race tightens,Right
192590,Democrats see FBI controversy hurting chances in U.S. Congress races,Right
192598,Democratic voter-intimidation cases falter in three U.S. states,Neutral
192983,"Trump win, Democratic setbacks cloud Pelosi's future as leader",Right
193147,Ohio congressman Ryan challenges Pelosi for House Democratic leader,Neutral
193454,Democrats search for answers to stem a spreading Republican tide,Right
193570,"Blue-collar Democrats to party: It's still the economy, stupid",Right
193938,"Mattis likely to become defense secretary, despite Democrats' concerns",Neutral
